"id","month","day","year","description","amount","category","account","debit_or_credit","original_description","note","date"
"00000145717d41ad864540a5001000f300940076","1","8","2014","Auto Air Vacuum","1.25","Service & Parts","CREDIT CARD","debit",,"","2014.01.08"
"00000145717d41ad864540a6001000f300940076","1","7","2014","Cafe Zupas Provo","5.38","Restaurants","Discover :","debit",,"","2014.01.07"
"00000145717d41ad864540a7001000f300940076","1","7","2014","Gold's Gym","43.81","Gym","CREDIT CARD","debit",,"","2014.01.07"
"00000145717d41ad864540a8001000f300940076","1","6","2014","Gold's Gym","16.03","Gym","Discover :","debit",,"","2014.01.06"
"00000145717d41ad864540a9001000f300940076","1","6","2014","Chevron","31.28","Gas & Fuel","Discover :","debit",,"","2014.01.06"
"00000145717d41ad864540aa001000f300940076","1","6","2014","Costco","79.96","Groceries","Free Checking","debit",,"","2014.01.06"
"00000145717d41ad864540ab001000f300940076","1","6","2014","Online Creditonline Utah 196 Nw State Road","100.0","Income","Free Checking","credit",,"","2014.01.06"
"00000145717d41ad864540ac001000f300940076","1","6","2014","Olive Garden","5.5","Restaurants","CREDIT CARD","debit",,"","2014.01.06"
"00000145717d41ad864540ad001000f300940076","1","6","2014","7-Eleven","2.06","Fast Food","CREDIT CARD","debit",,"","2014.01.06"
"00000145717d41ad864540ae001000f300940076","1","5","2014","Cafe Rio","18.53","Restaurants","CREDIT CARD","debit",,"","2014.01.05"
"00000145717d41ad864540af001000f300940076","1","5","2014","Home Depot","0.98","Home Improvement","CREDIT CARD","debit",,"","2014.01.05"
"00000145717d41ad864540b0001000f300940076","1","5","2014","North Pointe Swssd","8.0","Utilities","CREDIT CARD","debit",,"","2014.01.05"
"00000145717d41ad864540b1001000f300940076","1","5","2014","Brigham Young Univ","3.0","Arts","CREDIT CARD","debit",,"","2014.01.05"
"00000145717d41ad864540b2001000f300940076","1","5","2014","Cafe Zupas","8.61","Restaurants","CREDIT CARD","debit",,"","2014.01.05"
"00000145717d41ad864540b3001000f300940076","1","5","2014","Brigham Young Univ","3.0","Arts","CREDIT CARD","debit",,"","2014.01.05"
"00000145717d41ad864540b4001000f300940076","1","3","2014","Steam Games","7.49","Entertainment","CREDIT CARD","debit",,"","2014.01.03"
"00000145717d41ad864540b5001000f300940076","1","3","2014","Lowe's","36.76","Home Improvement","CREDIT CARD","credit",,"","2014.01.03"
"00000145717d41ad864540b6001000f300940076","1","2","2014","Netflix","7.99","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2014.01.02"
"00000145717d41ad864540b7001000f300940076","1","2","2014","Target","15.05","Shopping","CREDIT CARD","debit",,"","2014.01.02"
"00000145717d41ad864540b8001000f300940076","1","1","2014","Online Creditonline Utah 196 Nw State Road","70.6","Income","REGULAR SHARE","credit",,"","2014.01.01"
"00000145717d41ad864540b9001000f300940076","1","1","2014","Online Creditonline Utah 196 Nw State Road","2000.0","Income","REGULAR SHARE","credit",,"","2014.01.01"
"00000145717d41ad864540ba001000f300940076","1","1","2014","Dividenddividend","21.47","Investments","REGULAR SHARE","credit",,"","2014.01.01"
"00000145717d41ad864540bb001000f300940076","1","1","2014","Online Creditonline Utah 196 Nw State Road","790.0","Income","REGULAR SHARE","credit",,"","2014.01.01"
"00000145717d41ad864540bc001000f300940076","1","1","2014","Lowe's","27.22","Home Improvement","CREDIT CARD","debit",,"","2014.01.01"
"00000145717d41ad864540bd001000f300940076","1","1","2014","City","37.67","Utilities","CREDIT CARD","debit",,"","2014.01.01"
"00000145717d41ad864540be001000f300940076","1","1","2014","Lowe's","30.09","Home Improvement","CREDIT CARD","debit",,"","2014.01.01"
"00000145717d41ad864540bf001000f300940076","12","31","2013","Smiths Fuel","37.68","Gas & Fuel","Discover :","debit",,"","2013.12.31"
"00000145717d41ad864540c0001000f300940076","12","31","2013","Fedloanservicingach Transactionautomatic","900.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.12.31"
"00000145717d41ad864540c1001000f300940076","12","31","2013","Transfer to CREDIT CARD","96.8","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.12.31"
"00000145717d41ad864540c2001000f300940076","12","31","2013","Total Bond Mkt Index Inv - Dividend","0.66","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.31"
"00000145717d41ad864540c3001000f300940076","12","30","2013","Wal-Mart","14.92","Shopping","Discover :","debit",,"","2013.12.30"
"00000145717d41ad864540c4001000f300940076","12","30","2013","Transfer from SHARE DRAFT NO MIN","96.8","Credit Card Payment","CREDIT CARD","credit",,"","2013.12.30"
"00000145717d41ad864540c5001000f300940076","12","30","2013","Payment","390.0","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.12.30"
"00000145717d41ad864540c6001000f300940076","12","30","2013","Payment","60.0","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.12.30"
"00000145717d41ad864540c7001000f300940076","12","30","2013","Payment","450.0","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.12.30"
"00000145717d41ad864540c8001000f300940076","12","29","2013","Reams","11.25","Groceries","CREDIT CARD","debit",,"","2013.12.29"
"00000145717d41ae33ba1ba4001000f300940076","12","29","2013","Sandy Di","4.5","Gift","CREDIT CARD","debit",,"","2013.12.29"
"00000145717d41ae33ba1ba5001000f300940076","12","29","2013","Scheels","3.21","Fast Food","CREDIT CARD","debit",,"","2013.12.29"
"00000145717d41ae33ba1ba6001000f300940076","12","27","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.12.27"
"00000145717d41ae33ba1ba7001000f300940076","12","26","2013","Venmoautomatic","30.0","Gift","SHARE DRAFT NO MIN","debit",,"","2013.12.26"
"00000145717d41ae33ba1ba8001000f300940076","12","26","2013","Transfer from CREDIT CARD","30.0","Transfer","SHARE DRAFT NO MIN","credit",,"","2013.12.26"
"00000145717d41ae33ba1ba9001000f300940076","12","26","2013","Target Retirement 2055 - Long-term capital gain","0.07","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.26"
"00000145717d41ae33ba1baa001000f300940076","12","26","2013","Target Retirement 2055 - Dividend","8.07","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.26"
"00000145717d41ae33ba1bab001000f300940076","12","25","2013","Transfer to SHARE DRAFT NO MIN","30.0","Transfer","CREDIT CARD","debit",,"","2013.12.25"
"00000145717d41ae33ba1bac001000f300940076","12","24","2013","Target","43.94","Shopping","Discover :","debit",,"","2013.12.24"
"00000145717d41ae33ba1bad001000f300940076","12","24","2013","Fedloanservicingach Transactionautomatic","600.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.12.24"
"00000145717d41ae33ba1bae001000f300940076","12","23","2013","Payrollpayroll Crown H","1417.83","Paycheck","REGULAR SHARE","credit",,"","2013.12.23"
"00000145717d41ae33ba1baf001000f300940076","12","23","2013","Venmoautomatic","50.0","Mobile Phone","SHARE DRAFT NO MIN","debit",,"","2013.12.23"
"00000145717d41ae33ba1bb0001000f300940076","12","23","2013","Transfer to CREDIT CARD","325.96","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.12.23"
"00000145717d41ae33ba1bb1001000f300940076","12","23","2013","500 Index Fund Adm - Dividend","120.49","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.23"
"00000145717d41ae33ba1bb2001000f300940076","12","23","2013","Extended Mkt Index Inv - Dividend","8.64","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.23"
"00000145717d41ae33ba1bb3001000f300940076","12","23","2013","Total Bond Mkt Index Inv - Long-term capital gain","0.23","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.23"
"00000145717d41ae33ba1bb4001000f300940076","12","23","2013","500 Index Fund Inv - Dividend","8.0","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.23"
"00000145717d41ae33ba1bb5001000f300940076","12","22","2013","Amazon","17.62","Books & Supplies","CREDIT CARD","debit",,"","2013.12.22"
"00000145717d41ae33ba1bb6001000f300940076","12","22","2013","City","29.72","Utilities","CREDIT CARD","debit",,"","2013.12.22"
"00000145717d41ae33ba1bb7001000f300940076","12","22","2013","Mt Timpanogos Temple","0.5","Service Fee","CREDIT CARD","debit",,"","2013.12.22"
"00000145717d41ae33ba1bb8001000f300940076","12","20","2013","Transfer from SHARE DRAFT NO MIN","325.96","Credit Card Payment","CREDIT CARD","credit",,"","2013.12.20"
"00000145717d41ae33ba1bb9001000f300940076","12","20","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.12.20"
"00000145717d41ae33ba1bba001000f300940076","12","20","2013","Payment","600.0","Loan Payment","Federal Unsub Stafford Loan","credit",,"","2013.12.20"
"00000145717d41ae33ba1bbb001000f300940076","12","19","2013","FTSE All-World ex-US Inv - Dividend","8.64","Dividend & Cap Gains","Vanguard Account","credit",,"","2013.12.19"
"00000145717d41ae33ba1bbc001000f300940076","12","18","2013","Wal-Mart","29.69","Furnishings","CREDIT CARD","debit",,"","2013.12.18"
"00000145717d41ae33ba1bbd001000f300940076","12","18","2013","Family Practice Clinic","20.0","Doctor","CREDIT CARD","debit",,"","2013.12.18"
"00000145717d41ae33ba1bbe001000f300940076","12","17","2013","E State Harts","37.68","Arts","Discover :","debit",,"","2013.12.17"
"00000145717d41ae33ba1bbf001000f300940076","12","17","2013","Uheaaautomatic","937.22","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.12.17"
"00000145717d41ae33ba1bc0001000f300940076","12","17","2013","Check 1125","299.76","Marc Tithing","SHARE DRAFT NO MIN","debit",,"","2013.12.17"
"00000145717d41ae33ba1bc1001000f300940076","12","16","2013","Wal-Mart","10.0","Shopping","Discover :","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc2001000f300940076","12","16","2013","Home Depot","9.27","Home Improvement","Discover :","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc3001000f300940076","12","16","2013","Wal-Mart","23.41","Shopping","Discover :","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc4001000f300940076","12","16","2013","WinCo Foods","24.91","Groceries","Free Checking","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc5001000f300940076","12","16","2013","Maverik Provo Atenetwork 325 South Street","1.0","Furnishings","SHARE DRAFT NO MIN","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc6001000f300940076","12","16","2013","Maverik Provo Ateatm 325 South Street","63.0","Furnishings","SHARE DRAFT NO MIN","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc7001000f300940076","12","16","2013","Maverik Country","21.84","Furnishings","SHARE DRAFT NO MIN","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc8001000f300940076","12","16","2013","Maverik Country","1.84","Furnishings","SHARE DRAFT NO MIN","debit",,"","2013.12.16"
"00000145717d41ae33ba1bc9001000f300940076","12","15","2013","Holiday Oil","46.68","Gas & Fuel","CREDIT CARD","debit",,"","2013.12.15"
"00000145717d41ae33ba1bca001000f300940076","12","14","2013","Online Creditonline Utah 196 Nw State Road","40.0","Income","REGULAR SHARE","credit",,"","2013.12.14"
"00000145717d41ae33ba1bcb001000f300940076","12","14","2013","Online Creditonline Utah 196 Nw State Road","114.05","Income","REGULAR SHARE","credit",,"","2013.12.14"
"00000145717d41ae33ba1bcc001000f300940076","12","14","2013","Online Creditonline Utah 196 Nw State Road","50.0","Income","REGULAR SHARE","credit",,"","2013.12.14"
"00000145717d41ae33ba1bcd001000f300940076","12","14","2013","Costco","103.43","Groceries","Free Checking","debit",,"","2013.12.14"
"00000145717d41ae33ba1bce001000f300940076","12","13","2013","Zerochaos Payropayroll Deduction","999.27","Paycheck","SHARE DRAFT NO MIN","credit",,"","2013.12.13"
"00000145717d41ae33ba1bcf001000f300940076","12","13","2013","Buy OtherShort-term capital gains","2.63","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd0001000f300940076","12","13","2013","Buy OtherDividends","0.01","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd1001000f300940076","12","13","2013","Buy OtherLong-term capital gains","8.81","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd2001000f300940076","12","13","2013","Buy OtherLong-term capital gains","4.42","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd3001000f300940076","12","13","2013","Buy OtherDividends","3.29","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd4001000f300940076","12","13","2013","Buy OtherDividends","3.85","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd5001000f300940076","12","13","2013","Buy OtherShort-term capital gains","1.35","Dividend & Cap Gains","TRADITIONAL IRA","credit",,"","2013.12.13"
"00000145717d41ae33ba1bd6001000f300940076","12","12","2013","Wal-Mart","9.55","Shopping","Discover :","debit",,"","2013.12.12"
"00000145717d41ae33ba1bd7001000f300940076","12","12","2013","Ross","54.46","Clothing","Discover :","debit",,"","2013.12.12"
"00000145717d41ae33ba1bd8001000f300940076","12","12","2013","Bear River Mutuainsurance","22.65","Auto Insurance","SHARE DRAFT NO MIN","debit",,"","2013.12.12"
"00000145717d41ae33ba1bd9001000f300940076","12","12","2013","Venmoautomatic","6.25","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2013.12.12"
"00000145717d41ae33ba1bda001000f300940076","12","12","2013","Melty Way","11.83","Restaurants","CREDIT CARD","debit",,"","2013.12.12"
"00000145717d41ae33ba1bdb001000f300940076","12","11","2013","Ross","4.26","Clothing","Discover :","debit",,"","2013.12.11"
"00000145717d41ae33ba1bdc001000f300940076","12","11","2013","Big 5 Sporting","17.28","Sporting Goods","Discover :","debit",,"","2013.12.11"
"00000145717d41ae33ba1bdd001000f300940076","12","11","2013","Byu Campus Life","74.5","Gift","Discover :","debit",,"","2013.12.11"
"00000145717d41ae33ba1bde001000f300940076","12","11","2013","Venmoautomatic","10.5","Movies & DVDs","SHARE DRAFT NO MIN","debit",,"","2013.12.11"
"00000145717d41ae33ba1bdf001000f300940076","12","10","2013","Payrollpayroll Crown H","1002.49","Paycheck","REGULAR SHARE","credit",,"","2013.12.10"
"00000145717d41af77fb26bd001000f300940076","12","10","2013","Check# 1136check# 1136 #1136","1444.0","Andrea Tithing","Free Checking","debit",,"","2013.12.10"
"00000145717d41af77fb26be001000f300940076","12","10","2013","Check# 1138check# 1138 #1138","25.0","License/Registration","Free Checking","debit",,"","2013.12.10"
"00000145717d41af77fb26bf001000f300940076","12","9","2013","North West Provoshare","42.0","Income","SHARE DRAFT NO MIN","credit",,"","2013.12.09"
"00000145717d41af77fb26c0001000f300940076","12","9","2013","North West Provoshare","100.0","Income","SHARE DRAFT NO MIN","credit",,"","2013.12.09"
"00000145717d41af77fb26c1001000f300940076","12","8","2013","Deseret Book","8.19","Books","CREDIT CARD","debit",,"","2013.12.08"
"00000145717d41af77fb26c2001000f300940076","12","8","2013","Ba Adobe Lehi","3.75","Restaurants","CREDIT CARD","debit",,"","2013.12.08"
"00000145717d41af77fb26c3001000f300940076","12","8","2013","Amazon","134.65","Books & Supplies","CREDIT CARD","debit",,"","2013.12.08"
"00000145717d41af77fb26c4001000f300940076","12","6","2013","Holiday Oil","36.77","Gas & Fuel","Discover :","debit",,"","2013.12.06"
"00000145717d41af77fb26c5001000f300940076","12","6","2013","Depositdeposit","20.0","Income","REGULAR SHARE","credit",,"","2013.12.06"
"00000145717d41af77fb26c6001000f300940076","12","6","2013","Check# 1137check# 1137 #1137","2100.0","Student Loan","Free Checking","debit",,"","2013.12.06"
"00000145717d41af77fb26c7001000f300940076","12","6","2013","Transfer to CREDIT CARD","81.29","Credit Card Payment","SHARE DRAFT NO MIN","debit",,"","2013.12.06"
"00000145717d41af77fb26c8001000f300940076","12","6","2013","Fedloanservicingach Transactionautomatic","710.0","Student Loan","SHARE DRAFT NO MIN","debit",,"","2013.12.06"
"00000145717d41af77fb26c9001000f300940076","12","6","2013","Cinemark","17.5","Movies & DVDs","CREDIT CARD","debit",,"","2013.12.06"
"00000145717d41af77fb26ca001000f300940076","12","6","2013","Gold's Gym","27.78","Gym","CREDIT CARD","debit",,"","2013.12.06"
"00000145717d41af77fb26cb001000f300940076","12","5","2013","USPS","33.58","Shipping","Discover :","debit",,"","2013.12.05"
"00000145717d41af77fb26cc001000f300940076","12","5","2013","Costa","6.99","Travel","Discover :","debit",,"","2013.12.05"
"00000145717d41af77fb26cd001000f300940076","12","5","2013","Transfer to Free Checking","3000.0","Transfer","REGULAR SHARE","debit",,"","2013.12.05"
"00000145717d41af77fb26ce001000f300940076","12","5","2013","Transfer to Discover","785.17","Credit Card Payment","Free Checking","debit",,"","2013.12.05"
"00000145717d41af77fb26cf001000f300940076","12","5","2013","Transfer from REGULAR SHARE","3000.0","Transfer","Free Checking","credit",,"","2013.12.05"
"00000145717d41b06e5846ef001000f300940076","12","5","2013","Asi Wikimedia","3.0","Marc Tithing","CREDIT CARD","debit",,"","2013.12.05"
"00000145717d41b06e5846f0001000f300940076","12","5","2013","Fresh Mkt","5.15","Groceries","CREDIT CARD","debit",,"","2013.12.05"
"00000145717d41b06e5846f1001000f300940076","12","5","2013","Transfer from SHARE DRAFT NO MIN","81.29","Credit Card Payment","CREDIT CARD","credit",,"","2013.12.05"
"00000145717d41b06e5846f2001000f300940076","12","5","2013","11th Street Diner","17.74","Restaurants","CREDIT CARD","debit",,"","2013.12.05"
"00000145717d41b06e5846f3001000f300940076","12","5","2013","Payment","710.0","Loan Payment","Direct Unsub Stafford Loan","credit",,"","2013.12.05"
"00000145717d41b06e5846f4001000f300940076","12","4","2013","Transfer from Free Checking","785.17","Credit Card Payment","Discover :","credit",,"","2013.12.04"
